ID,Sex,Status,Children,Est_Income,Car_Owner,Usage,Age,RatePlan,LongDistance,International,Local,Dropped,Paymethod,LocalBilltype,LongDistanceBilltype,CHURN
1565,0,1,1,7545.96,1,200.75,16.753333,2,22.39,0,178.36,0,1,1,0,Cancelled
1571,1,0,0,78851.3,0,29.04,48.373333,4,0.37,0,28.66,0,1,0,0,Cancelled
1572,1,0,1,17540.7,1,36.2,62.786667,4,22.17,0.57,13.45,0,3,1,0,Cancelled
1573,1,1,0,83891.9,1,74.4,61.02,4,28.92,0,45.47,0,2,1,0,Current
1574,1,0,2,28220.8,0,38.95,38.766667,4,26.49,0,12.46,0,1,0,0,Cancelled
1576,1,0,0,28589.1,0,100.28,15.6,2,13.19,0,87.09,0,1,0,0,Current
1578,1,1,2,5237.63,0,78.02,48.753333,3,13.32,8.05,56.64,0,1,1,0,Current
1581,0,0,2,89459.9,0,36.05,53.28,2,11.54,1.61,22.9,0,1,0,0,Cancelled
1584,1,0,1,13576.5,0,40.49,39.426667,3,14.83,0,25.66,0,1,1,0,Cancelled
1588,1,1,2,67388,0,96.33,53.12,4,4.79,0.5,91.04,1,1,1,0,Cancelled
1589,1,1,1,57063,1,98.1,52.333333,4,16.79,0,81.3,0,2,1,0,Current
1590,1,1,2,84166.1,0,15.02,54.013333,1,3.28,0,11.74,1,1,1,0,Cancelled
1591,1,0,0,45612.9,0,323.82,14.3,4,12.53,0,311.29,0,1,1,0,Current
1596,1,0,1,7737.94,0,61.9,42.666667,3,11.05,0,50.84,0,1,0,0,Cancelled
1597,0,0,2,65000,0,314.62,45,1,21.37,0,293.24,0,2,1,0,Cancelled
1598,1,1,2,45287.6,1,2.97,29.026667,3,0,0,2.97,0,1,1,0,Current
1599,1,1,2,59613.1,0,175.78,34.32,1,12.37,0,163.41,0,1,1,1,Cancelled
1601,1,0,1,16326.7,0,1.34,50.613333,3,0,0,1.34,0,1,0,1,Cancelled
1604,1,0,2,9559.78,0,77.91,51.38,2,18.31,0,59.59,0,1,0,0,Cancelled
1607,1,1,2,42031.8,0,59.78,50.753333,3,20.45,0,39.33,0,2,1,1,Current
1609,1,1,2,83284.1,1,35.96,28.42,3,26.91,0,9.04,0,3,0,1,Current
1610,0,1,1,39229.1,0,47.1,26.26,4,28.82,4.74,13.53,0,1,1,1,Cancelled
1611,1,0,0,68427.4,0,73.81,42.393333,2,23.76,0,50.05,0,3,0,0,Current
1613,0,0,0,3601.71,0,125.6,49.266667,4,9.57,4.19,111.84,0,3,1,1,Cancelled
1615,1,0,0,98716.3,0,43.13,55.66,4,20.97,8.23,13.92,0,1,0,0,Cancelled
1616,1,0,2,66182.7,1,58.87,62.48,2,11.7,0,47.17,0,3,1,0,Current
1617,1,1,2,84789.3,0,33.47,50.433333,4,14.22,8.8,10.45,0,2,0,0,Cancelled
1619,1,1,2,35976.5,1,50.63,48.853333,4,18.85,0,31.78,0,3,0,1,Cancelled
1620,1,1,0,32703.1,1,72.89,64.92,4,16.8,0,56.09,0,1,1,1,Current
1622,1,1,2,8204.72,0,39.79,52.973333,1,15.59,0,24.19,0,2,0,0,Current
1623,0,1,1,97180.4,0,63.51,33,2,8.21,9.63,45.66,0,3,0,0,Current
1625,1,0,2,38280,0,86.61,33.74,4,11.64,0,74.97,0,3,0,1,Cancelled
1626,0,0,0,64136.6,1,142.37,61.106667,1,16.21,1,125.15,0,1,0,1,Cancelled
1628,1,1,2,45429.7,1,97.74,61.713333,3,24.7,0,73.04,0,2,0,0,Cancelled
1630,1,0,0,25285.5,0,21.3,53.986667,2,9.37,0,11.93,0,1,0,0,Cancelled
1631,1,1,2,77551.1,1,62.42,33.6,2,20.53,0,41.89,1,1,1,1,Current
1632,1,1,0,38538.4,0,47.66,12.326667,1,22.86,8.32,16.48,0,1,0,0,Cancelled
1639,0,1,0,92881.8,0,93.57,21.38,2,2.15,6.12,85.29,0,1,0,0,Current
1640,0,0,2,43634.5,0,143.5,21.78,3,29.44,9.42,104.64,0,1,1,0,Cancelled
1644,1,0,1,13109.1,0,62.87,62.606667,2,22.38,0,40.48,0,3,1,0,Cancelled
1645,0,0,1,92647.5,0,32.13,56.046667,4,16.04,5.74,10.34,0,1,1,0,Cancelled
1646,0,0,2,21021.6,1,14.95,62.753333,2,2,0,11.19,0,1,1,0,Current
1647,0,0,0,74460.7,1,206.46,55.34,2,25.53,0.99,179.93,0,1,0,0,Cancelled
1650,1,0,2,28787.4,0,86.06,41.666667,1,27.97,0,58.09,0,3,1,0,Cancelled
1653,0,1,1,13091.6,0,43.06,59.126667,4,22.79,0,20.26,0,1,1,1,Current
1656,1,1,2,62061.8,1,82.08,45.92,2,29.86,0,52.22,0,3,0,0,Current
1657,1,1,1,20550.9,1,85.64,22.12,4,27.72,0.86,57.06,0,1,1,0,Cancelled
1660,0,1,2,1765.41,0,47.99,18.766667,3,3.04,0,44.95,0,1,0,0,Current
1663,1,0,2,19131.1,0,57.07,56.186667,4,22.15,0,34.91,0,3,1,0,Cancelled
1669,0,1,2,42750.3,1,134.97,50.493333,1,20.59,1.97,112.4,0,3,1,1,Cancelled
1671,1,0,2,2842.55,0,0.79,45.92,3,0,0,0.79,0,3,1,1,Cancelled
1672,0,1,2,22358.1,0,29.25,52.626667,1,15.54,1.52,12.19,0,1,1,0,Current
1674,0,1,0,47870.8,1,13.82,27.26,2,7,1.17,12.48,0,1,0,0,Current
1675,1,0,2,6440.46,1,49.86,70,4,22.66,0,27.2,0,2,1,0,Current
1676,1,0,0,7325.5,0,190.06,36.92,2,28.52,0,161.54,0,1,0,1,Cancelled
1677,0,1,1,63900.9,0,47.4,28.333333,2,8.36,0,39.04,0,1,1,0,Current
1678,0,1,2,28766.9,0,64.2,46.84,3,6.11,0,58.08,0,1,1,0,Current
1680,0,1,1,5252.29,0,19.73,16.333333,2,2.65,0,17.08,1,3,1,0,Current
1684,0,1,2,91272.2,1,40,25.033333,2,26.99,0,13.01,0,1,0,0,Current
1690,0,0,0,69000,1,137,42,1,11.63,9.7,115.66,1,2,0,1,Cancelled
1694,0,1,2,1406.05,1,26.72,19.306667,2,11.55,0,15.17,0,1,1,0,Current
1696,1,0,0,73228.3,0,50.58,61,3,22.47,0,28.11,0,3,1,0,Current
1697,1,0,2,76231.9,0,152.76,63.806667,3,2.01,0,150.75,0,3,0,0,Current
1702,0,1,1,64792.3,0,51.41,52.146667,3,13.05,1.51,36.84,0,2,0,0,Cancelled
1705,1,0,0,93322.1,1,38.72,40.313333,1,29.92,0,8.79,0,2,1,1,Cancelled
1710,0,1,1,63437.3,0,14.98,63.653333,4,0.68,3.35,10.94,0,1,1,1,Cancelled
1714,0,1,2,49910.7,1,51.14,51.52,4,27.42,0,23.72,0,1,1,0,Current
1716,0,1,0,76161.4,1,37.55,44.573333,3,11.96,0,25.58,0,1,0,0,Cancelled
1717,1,1,2,55860,1,26.37,14.573333,3,16.01,0,10.35,0,1,0,1,Current
1718,1,0,1,12686,0,103.88,64.8,3,23.23,0,80.64,0,3,1,0,Cancelled
1726,0,1,2,57360.8,1,67.61,53.253333,3,10.36,0,57.25,0,1,0,0,Cancelled
1727,0,1,1,92414.7,1,40.06,45.513333,4,29.43,0,10.62,0,1,0,0,Cancelled
1728,0,1,0,60102.7,0,72.29,42.14,4,9.84,0,62.44,1,2,0,0,Cancelled
1730,1,1,2,17888.7,0,361.88,43,4,29.41,0,332.46,0,1,1,0,Current
1731,1,0,1,12526.3,0,40.59,53.553333,2,11.72,0,28.86,0,1,0,1,Cancelled
1734,1,0,2,14578.8,1,107.02,60.933333,2,11.91,0,95.1,0,3,1,0,Cancelled
1737,0,1,0,78572.2,1,51.09,42.346667,2,21.81,0,29.28,1,1,0,0,Cancelled
1739,1,1,2,48238.8,0,191.32,34.706667,1,23.28,0,168.03,0,1,0,0,Current
1741,1,1,0,28770.9,0,49.6,12.34,4,27.99,5.32,16.27,0,2,0,0,Current
1742,1,1,2,87578.2,1,22.44,53.366667,2,0.29,0,22.15,0,1,1,0,Current
1743,1,1,2,86695.4,0,58.03,13.906667,3,25.94,0,32.09,0,1,0,0,Current
1745,1,0,2,76791.2,0,43.71,55,3,20.71,0,23,0,1,1,1,Current
1749,1,0,0,30763.8,1,57.17,14.193333,2,21.32,0,35.85,0,1,1,0,Cancelled
1750,1,1,2,3193.6,0,118.82,54.046667,2,4.19,0,114.62,1,2,1,0,Current
1751,0,1,1,69680.9,0,39.8,15.846667,2,7.67,0,32.12,0,1,0,1,Current
1754,1,1,0,83287,0,119.82,67,3,29.64,0,90.18,4,3,0,1,Current
1755,0,0,0,2056.06,1,58.8,18.94,2,24.07,6.98,27.75,0,3,1,0,Cancelled
1756,1,1,2,7776.6,0,94.2,35.706667,4,25.87,0,68.33,0,1,0,0,Current
1757,0,1,1,2067.82,0,85.9,47.853333,3,15.25,0,70.65,0,1,1,1,Current
1758,0,0,0,68000,0,20.74,63.353333,4,4.58,7.66,8.49,0,1,1,0,Cancelled
1760,0,1,0,69343.3,0,21.91,42.166667,4,6.36,0,15.54,0,1,0,0,Cancelled
1764,1,1,0,14932.5,0,11.42,42,4,4.91,0,6.5,0,1,1,1,Current
1765,1,0,0,27498.1,0,12.08,43,1,2.2,0,9.88,0,1,1,1,Current
1767,0,1,2,21419.9,0,129.51,59.833333,1,26.39,0,103.12,0,1,0,0,Current
1768,0,1,2,30665.2,1,77.44,22.88,4,5.83,8.32,63.28,0,3,0,0,Current
1769,1,1,1,78000,1,37.04,58.56,4,6.08,0,30.95,0,3,0,1,Current
1770,1,1,2,50561.3,0,129.91,46,4,16.6,0,113.31,1,2,1,0,Current
1772,1,0,2,23464,1,64.14,52,1,22.43,0,41.71,0,1,1,1,Cancelled
1773,1,1,2,194.57,0,67.21,70,2,28.26,0,38.95,0,1,0,0,Current
1774,1,1,1,98680.4,1,26.44,70,2,17.58,0,8.85,0,2,0,1,Current
1775,0,1,0,65619.7,1,158.22,52,1,13.56,0,144.66,0,1,1,0,Cancelled
1776,1,1,1,95620.3,1,104.53,61,1,10.91,0,93.61,0,1,1,0,Current
1777,1,0,0,85275,0,174.09,42,4,22.48,0,151.61,0,3,0,1,Current
1778,1,1,1,66921.4,1,24.67,52.646667,4,15.7,0,8.97,0,1,0,1,Current
1779,1,1,1,98453.6,1,25.38,62,1,13.72,0,11.65,0,3,0,0,Current
1780,1,1,2,94026.8,1,35.63,27.746667,4,25,0,10.62,0,1,0,1,Current
1782,1,0,2,57420,1,277.72,43,4,25.18,0,252.53,1,3,1,0,Cancelled
1783,0,1,0,68000,0,34.35,49,4,3.93,3.73,26.69,1,1,0,0,Cancelled
1785,0,1,2,47639.1,0,57.11,43,1,17.48,0,39.62,0,1,1,1,Current
1786,1,1,2,63234.5,1,1.16,52.36,1,0,0,1.16,0,2,0,1,Current
1788,0,1,0,3911.9,0,39.36,38.413333,2,5.72,8.48,25.14,0,1,1,1,Cancelled
1790,1,1,2,18296.4,1,10.47,42.626667,3,0.08,0,10.39,0,1,0,0,Current
1791,1,0,0,39461,0,126.68,22.226667,1,22.87,0.28,103.52,1,1,0,0,Cancelled
1796,1,1,2,52957,1,151.32,39.746667,4,25.79,0,125.52,2,2,0,0,Current
1797,1,0,2,86747.1,0,57.4,64.853333,1,20.15,0,37.24,0,3,1,0,Current
1799,1,1,1,87404.6,0,160.84,63.186667,4,21.63,0,139.2,0,3,1,0,Current
1801,1,1,2,85394,1,35.69,20.16,1,19.28,2.02,14.38,1,3,1,1,Current
1802,1,0,0,2121.36,0,38.8,39.786667,4,2.02,0,36.78,1,1,0,0,Cancelled
1803,1,1,2,63566.1,1,73.03,56.3,3,7.94,0,65.09,0,2,1,1,Current
1806,1,0,0,89813.6,0,166.18,12.846667,4,14.94,1.96,149.26,0,1,0,1,Current
1807,1,1,2,25738.4,0,48.67,50.08,4,19.88,9.57,19.2,0,2,1,0,Cancelled
1808,1,1,2,82644.2,1,41.85,33.493333,4,21.97,0,19.88,0,1,0,1,Current
1809,1,0,1,27783.6,0,29.58,14.04,2,4.97,6.53,18.07,0,1,0,0,Cancelled
1812,1,1,2,60485.5,0,40.41,41.666667,1,11.7,0,28.7,0,3,1,1,Current
1815,1,1,2,809.43,1,2.89,31.913333,3,0,0,2.89,0,2,0,1,Current
1816,0,0,1,76529.8,0,43.89,58.28,1,18.46,5.36,20.05,0,1,1,0,Cancelled
1817,1,1,2,34577.7,0,145.75,63.253333,3,29.18,0,116.57,3,2,1,0,Current
1820,1,0,2,19008.4,1,147.74,52.166667,2,10.54,0,137.19,0,1,0,0,Current
1821,1,1,0,98056.3,0,150.67,55.966667,4,23.7,0,126.96,0,3,0,0,Current
1822,0,1,0,80000,1,2.21,45,1,0,0,2.21,0,2,1,0,Cancelled
1824,0,1,0,78894.2,0,46.65,34,2,2,1.41,43.23,0,2,1,1,Current
1825,0,0,1,16432.1,1,109.78,20.92,1,20.41,8.89,80.47,0,2,1,1,Cancelled
1826,0,1,1,62797.9,0,68.09,54.446667,1,8.32,4.28,55.48,0,2,1,1,Cancelled
1827,0,0,1,71329.9,1,63.75,42.233333,4,14.27,3.55,45.92,0,1,1,0,Current
1831,1,0,0,20913.6,0,95.93,53.013333,3,22.99,7.16,65.77,0,1,0,0,Cancelled
1834,1,0,1,540.4,1,20.1,39.213333,2,12.34,0,7.75,0,3,1,1,Cancelled
1838,0,1,2,67339.8,0,81.72,17.006667,2,27.83,5.19,48.69,0,1,0,1,Current
1840,0,1,1,75799.9,0,94.06,46.38,2,22.24,7.02,64.8,0,1,0,1,Cancelled
1841,1,0,2,15688.5,0,22.42,53.06,3,14.39,0,8.03,0,1,1,0,Cancelled
1842,1,0,0,43382.3,0,138.37,16.073333,2,29.67,8.76,99.94,0,2,0,0,Cancelled
1844,1,0,0,5185.31,0,52.9,62.053333,1,16.39,5.99,30.51,0,1,0,1,Cancelled
1845,1,0,1,35089,0,134.45,16.06,2,26.01,0,108.44,0,1,1,0,Cancelled
1846,1,0,0,37000,0,106.53,22.433333,4,22.96,8.28,75.27,0,2,1,1,Cancelled
1848,1,1,2,80087.7,0,31.56,41.92,4,8.74,0,22.82,0,1,0,0,Current
1849,1,1,2,59691.3,0,278.65,38.04,3,21.94,0,256.7,0,1,1,0,Current
1851,1,0,2,11251.1,1,141.91,47,4,28.42,0,113.48,0,1,0,0,Cancelled
1853,0,1,1,70908.7,0,55.47,49.62,1,7.7,4.55,43.2,0,1,0,0,Cancelled
1854,0,0,0,94928.3,0,93.78,40.18,1,14.42,5.61,73.74,0,2,0,0,Cancelled
1856,1,1,2,50622.3,0,112.72,40.46,1,20.45,2.07,90.19,0,3,0,0,Current
1858,0,1,0,100020,1,39.32,45.653333,1,16.2,4.27,18.84,0,1,0,1,Cancelled
1862,0,1,0,69000,1,92.37,52.266667,3,29.55,0,62.81,0,2,1,0,Cancelled
1863,0,0,1,37626,0,87.12,33.866667,2,7.5,8.06,71.55,0,2,1,1,Current
1865,1,1,1,56722.8,0,74.77,60.593333,4,17.37,6.21,51.17,0,1,0,0,Cancelled
1867,0,1,1,120000,0,3.22,64.226667,3,0,0,3.22,0,1,1,1,Cancelled
1868,1,0,2,3416.62,1,123.7,22.76,2,18.97,0,104.73,0,1,1,0,Cancelled
1869,1,1,0,73069.1,1,10.39,55.633333,3,0.17,0,10.22,0,3,1,0,Current
1870,0,1,1,80000,1,40.9,53.213333,3,15.27,0,25.62,0,1,0,0,Cancelled
1871,1,1,2,8032.16,0,88.77,45.666667,1,29.68,0,59.08,0,1,0,0,Current
1872,1,2,1,93454.3,1,44.13,48.533333,4,18.94,0,25.18,0,3,0,0,Current
1873,0,1,0,5745,1,44.11,15.38,2,26.4,0,17.71,0,1,0,0,Cancelled
1875,1,0,0,92564.1,1,74.86,49.133333,3,23.17,0,51.68,0,3,0,0,Current
1879,1,1,2,48322.5,1,50.29,49.333333,1,6.69,0,43.6,0,1,0,0,Current
1882,1,1,2,81913.8,1,53.03,49.66,3,6.7,0,46.33,0,1,0,0,Current
1885,1,0,0,919.93,0,120.71,38.26,2,27.28,0,93.42,0,2,1,0,Cancelled
1886,1,1,2,69486.8,0,17.11,30.946667,2,7.72,0,9.39,1,1,1,0,Current
1887,1,1,2,24482.8,0,2,33.533333,3,0,0,2,0,2,1,1,Current
1890,1,1,2,92103.8,0,14.86,52.153333,1,7.42,0,7.43,0,1,1,0,Current
1891,1,0,2,8392.14,1,87.16,36.68,1,25.03,7.33,54.8,0,2,1,1,Cancelled
1892,1,0,0,17138.2,0,104.69,63.786667,3,20.01,0,84.67,0,1,0,1,Cancelled
1894,1,1,2,47010.1,0,167.31,57.406667,1,2.54,0,164.76,0,1,1,1,Current
1896,1,0,0,67239.4,0,66.7,44.433333,1,12.89,0,53.81,0,3,0,1,Current
1897,0,1,1,69406.7,1,142.23,46.826667,4,6.9,7.21,128.1,1,1,0,0,Cancelled
1899,1,1,2,83259.3,0,4.46,50.88,2,0,0,4.46,0,1,1,0,Current
1902,0,1,1,20818.5,0,63.28,12.68,2,9.13,6.29,47.85,0,3,0,0,Current
1906,1,1,2,2185.6,0,28.07,52.513333,4,7.12,0,20.95,1,2,1,0,Current
1908,0,1,1,76511.3,0,42.52,62.08,2,21.68,3.46,17.37,0,1,0,0,Cancelled
1910,1,1,1,6946.07,0,34.61,20,1,43,0,8.84,0,2,0,0,Current
1911,1,1,2,11234.7,1,113.42,49.046667,4,0.69,0,112.72,0,1,1,0,Current
1913,1,1,2,36660.9,1,3.36,39.96,2,0,0,3.36,1,2,1,1,Current
1915,1,1,2,68462.8,0,90.84,34.4,1,24.39,5.93,60.51,0,1,0,0,Current
1918,1,1,2,72841.3,0,82.53,47.02,1,10.36,0,72.16,0,1,1,0,Current
1919,0,1,1,63670.8,1,78.87,46.146667,1,27.39,0,51.47,0,3,0,0,Cancelled
1922,0,1,0,12387.6,0,93.85,56.173333,2,3,0,65.93,0,3,0,0,Current
1924,1,1,1,82931.3,0,137.25,64.64,3,19.24,0,118,0,3,0,0,Current
1925,1,1,2,57483.9,0,44.3,44.026667,2,17.01,0,27.29,0,2,1,0,Current
1927,1,0,2,21274,0,43.31,45.526667,2,10.87,0,32.43,0,3,0,0,Cancelled
1928,1,1,2,28267,0,214.41,30.093333,4,21.87,0,192.53,0,1,0,0,Current
1930,1,1,2,36725.1,0,94.88,55.793333,4,8.65,9.22,77,0,2,1,0,Current
1934,0,0,1,94188.3,0,41.51,57.546667,3,20.86,0.86,19.78,0,1,1,0,Cancelled
1937,1,1,2,91861,1,22.06,41.98,1,15.32,0,6.74,0,1,1,0,Current
1940,1,0,1,12374.9,1,123.59,33.493333,4,17.49,0,106.1,0,3,0,0,Cancelled
1941,1,1,2,69133.9,1,46.32,26.833333,1,8.58,0,37.73,0,2,0,0,Cancelled
1943,1,1,2,84948,1,23.73,29.446667,1,11.14,0,12.58,0,2,0,1,Current
1944,1,1,2,30998.8,0,52.91,40.96,3,2.4,0,50.5,0,3,1,0,Current
1950,0,1,2,21416.5,0,27.61,35.653333,1,9.9,9.17,8.53,0,1,0,1,Current
1954,0,0,0,78554.2,0,35.88,16.7,2,5.59,7.26,23.03,0,3,1,0,Current
1955,0,0,1,3960.5,0,96.13,14.693333,2,29.78,0,66.35,0,3,0,0,Cancelled
1957,0,1,0,60101.1,1,157.96,63.766667,4,27.7,6.11,124.14,2,2,0,0,Cancelled
1958,1,1,2,38215.9,0,0.97,30.886667,4,0,0,0.97,0,3,1,0,Current
1959,1,1,1,13829.4,0,176.61,19,2,42,0,160.42,0,1,0,0,Cancelled
1960,1,1,2,49745.3,0,27.28,47.966667,2,2.84,0,24.44,0,2,1,1,Current
1962,1,1,2,88427,0,69.97,13.86,3,22.46,4.16,43.34,0,1,1,0,Current
1963,1,1,2,98003.7,1,84.42,26.273333,4,1.03,0,83.39,0,1,0,1,Cancelled
1964,0,0,0,89142.7,0,16.91,53.693333,1,3.76,8.13,5.01,0,1,1,1,Cancelled
1965,1,0,0,74530.8,0,127.89,63.086667,3,20.89,0.49,106.5,0,3,0,1,Current
1967,1,0,0,30000,0,265.78,23,1,45,0,262.91,0,1,1,0,Current
1972,1,1,2,76289.2,0,104.63,48.206667,3,22.2,0,82.43,0,1,1,1,Current
1974,0,1,1,66931.9,0,17.46,63.933333,4,11.72,0.39,5.35,0,1,1,0,Cancelled
1975,0,1,2,9309.57,1,108.3,25.44,3,8.56,0,99.73,0,1,0,0,Current
1976,1,1,1,14085.5,0,48.08,24,2,29,0,26.78,0,3,0,1,Cancelled
1977,1,0,0,32962.6,0,168.28,24,3,45,0,154.77,0,1,1,1,Cancelled
1978,1,0,0,35000,0,65.79,23,1,33,0,61.44,0,1,1,0,Cancelled
1979,1,0,2,39000,0,41.78,22,1,28,0,35.73,0,3,1,0,Cancelled
1980,1,0,0,77726.4,0,23.52,56.72,1,14,0,9.51,0,3,1,1,Current
1981,1,0,2,42000,0,62.95,19,3,25.77,2.22,38.18,0,1,0,0,Cancelled
1982,1,0,1,2800.68,0,134.75,45.673333,2,28.45,0,106.3,0,1,1,0,Cancelled
1986,1,1,2,90271.6,0,110.4,44.926667,2,13.96,0,96.43,0,1,0,0,Current
1991,1,1,2,64816.6,1,27.87,31.126667,1,21,0,6.87,0,1,1,0,Current
1992,1,1,2,98217.1,0,42.74,44.98,4,29.49,0,13.24,0,1,0,0,Current
1994,1,0,1,2929.13,0,102.23,53.506667,4,14,0,88.23,0,2,1,1,Cancelled
1996,1,1,2,41876.6,1,139.44,44.093333,3,6.78,0,132.65,0,1,0,0,Current
1997,0,1,0,96223.4,1,18.18,64.76,1,11.81,0.63,5.73,0,1,0,0,Cancelled
1998,1,0,0,15989.3,0,29.17,61.693333,1,3.67,0,25.49,1,1,1,1,Cancelled
1999,0,1,0,69168.4,1,234.91,62.426667,3,14.16,6.01,214.73,0,1,1,0,Cancelled
2000,0,1,1,92148.5,1,113.68,30,2,7,0,100.9,0,1,1,1,Current
2001,0,1,0,96681,1,73.76,19.76,2,8,7.66,40.92,0,1,1,0,Current
2002,0,0,0,62705.9,1,33.44,38,2,9,0,6.81,0,1,0,1,Current
2003,0,0,0,80221.2,0,50.48,29.026667,2,7,0,49.56,0,3,0,0,Current
2004,0,0,0,84479.2,0,56.23,39,2,2,0,43.01,0,1,0,0,Current
2005,1,1,2,64977.4,0,45.77,38.193333,3,28.11,0,17.66,0,1,0,0,Current
2006,1,1,0,77994,0,102.02,50.553333,1,12.4,0,89.62,0,2,0,0,Cancelled
2007,0,1,2,90103.7,0,66.45,34.946667,2,12.23,8.87,45.34,0,1,1,1,Current
2008,1,1,0,59008.4,1,31.59,30.18,1,12.86,0,18.73,0,1,1,0,Cancelled
2009,0,0,1,5265.35,0,31.1,52.873333,2,2.33,5.3,23.46,0,3,1,1,Current
2010,0,0,1,84978.1,0,88.79,21.64,1,5.03,7.68,76.07,0,2,0,1,Cancelled
2011,1,1,2,36647.9,0,107.38,49.986667,4,21.41,0,85.96,0,1,1,1,Current
2012,1,0,0,64319.2,0,40.16,41.226667,1,3.01,0,37.15,0,2,1,1,Cancelled
2013,1,0,1,73338,0,29.93,48.246667,2,20.92,0,9.01,0,3,1,1,Current
2014,1,0,0,433.74,0,44.22,60.746667,4,3.3,0,40.91,0,1,0,0,Cancelled
2015,1,1,2,16962.2,0,27.57,45.36,2,18.6,0,8.96,0,1,1,0,Current
2017,0,1,2,10708.3,0,142.95,26.026667,4,20.83,4.85,117.26,0,2,1,1,Current
2020,1,1,0,2031.61,0,109.04,20.3,4,21.64,0,87.4,0,1,1,0,Cancelled
2024,1,0,2,16938.5,0,22.11,46,4,13.35,0,8.76,0,2,0,0,Current
2027,1,1,0,55221,0,15.69,61,1,0.49,0,15.2,0,1,0,0,Current
2028,1,1,1,8073.11,0,89.05,55,4,28.7,0,60.35,0,3,0,0,Current
2029,0,1,0,95448.6,1,29.46,53.68,4,24.24,0,5.21,0,2,1,0,Current
2030,0,0,1,24141.5,1,125.87,17.006667,2,28.82,0,97.05,0,1,0,0,Cancelled
2031,0,0,2,63152.6,1,70.01,63.173333,2,29.93,0,40.07,0,1,1,1,Current
2032,0,0,1,31952,0,4.87,34.266667,2,0,0,4.87,2,1,1,0,Current
2033,0,0,2,72084.7,0,38.13,55.64,2,29.11,0,9.02,0,1,1,1,Current
2034,1,0,0,42760.5,0,53.7,52,1,13.47,0,40.23,0,1,1,0,Current
2035,1,0,1,49072,0,34.25,42,2,23.5,0,10.74,0,3,1,1,Current
2036,1,1,0,27371.8,1,142.7,43,2,16.14,0,126.55,0,1,0,0,Current
2040,0,1,1,71472.9,0,130.22,41.913333,2,16.02,0,114.2,0,2,1,0,Cancelled
2041,1,1,0,95405.7,0,13.96,55,1,7.74,0,6.21,0,1,1,0,Current
2042,1,0,0,95786.8,1,108.79,52,4,21.33,0,87.46,0,1,1,0,Current
2044,0,0,0,90321.6,0,12.39,55.113333,1,0.87,0,11.52,0,2,0,1,Cancelled
2045,0,2,1,90478.6,0,154.49,54.553333,1,18.02,0,136.47,0,1,0,0,Cancelled
2046,1,1,2,56187,0,21.83,46,2,8.09,0,13.74,0,2,1,0,Current
2050,1,0,1,35089,0,229.64,24.393333,4,23.56,0,206.08,0,1,1,1,Cancelled
2052,0,1,0,9780.66,0,21.39,24.546667,2,2.8,7.27,11.32,1,1,0,0,Current
2056,0,1,2,53010.8,0,58.87,18.84,2,12.45,0,46.42,4,1,0,0,Current
2057,0,1,1,75004.5,0,58.72,64.8,2,26.52,0,32.19,0,1,1,1,Current
2060,0,1,0,19749.3,0,34.17,60.366667,1,20.22,0,13.94,0,1,1,0,Current
2061,0,0,1,57626.9,1,48.35,43.906667,3,9.38,0,38.96,0,1,1,0,Current
2062,0,1,2,20078,0,15.98,32.846667,4,9.65,0,6.33,0,1,1,1,Current
2063,1,1,2,47902,0,72.31,26.033333,3,17.44,4.94,49.92,1,3,0,0,Current
2064,0,1,1,7545.96,1,200.75,16.753333,4,22.39,0,178.36,0,1,1,0,Cancelled
2068,0,0,2,89459.9,0,36.05,53.28,2,11.54,1.61,22.9,0,1,0,0,Cancelled
2071,1,0,1,13576.5,0,40.49,39.426667,3,14.83,0,25.66,0,1,1,0,Cancelled
2073,1,1,2,42031.8,0,59.78,50.753333,2,20.45,0,39.33,0,2,1,1,Current
2078,0,0,2,43634.5,0,143.5,21.78,4,29.44,9.42,104.64,0,1,1,0,Cancelled
2082,1,0,1,13109.1,0,62.87,62.606667,3,22.38,0,40.48,0,3,1,0,Cancelled
2083,0,0,1,92647.5,0,32.13,56.046667,1,16.04,5.74,10.34,0,1,1,0,Cancelled
2084,0,0,2,21021.6,1,14.95,62.753333,2,3,0,11.19,0,1,1,0,Current
2085,0,0,0,74460.7,1,206.46,55.34,3,25.53,0.99,179.93,0,1,0,0,Cancelled
2087,1,0,2,28787.4,0,86.06,41.666667,3,27.97,0,58.09,0,3,1,0,Cancelled
2090,0,1,1,13091.6,0,43.06,59.126667,1,22.79,0,20.26,0,1,1,1,Current
2093,1,1,2,62061.8,1,82.08,45.92,1,29.86,0,52.22,0,3,0,0,Cancelled
2094,1,1,1,20550.9,1,85.64,22.12,3,27.72,0.86,57.06,0,1,1,0,Cancelled
2097,0,1,2,1765.41,0,47.99,18.766667,1,3.04,0,44.95,0,1,0,0,Current
2098,1,0,2,19131.1,0,57.07,56.186667,4,22.15,0,34.91,0,3,1,0,Cancelled
2101,0,1,0,47870.8,1,13.82,27.26,2,0,1.17,12.48,0,1,0,0,Current
2102,1,0,2,6440.46,1,49.86,48,2,22.66,0,27.2,0,2,1,0,Current
2104,0,1,2,28766.9,0,64.2,46.84,3,6.11,0,58.08,0,1,1,0,Current
2106,0,1,1,5252.29,0,19.73,16.333333,2,2.65,0,17.08,1,3,1,0,Current
